"","hitID","ts","sig","sigSD","noise","freq","freqSD","slop","burstSlop","batchID","motusDeviceID","receiverID","motusRecvID","recvProjectID","recvDeployID","runID","runLen","ant","motusTagID","ambigID","mfgID","dateBin","tagProjectID","tagDeployID","gpsLat","gpsLon","gpsAlt","gpsTs"
"65840",149737175,1439819380.8399,-60.733898,8.19972,-80.413101,4.14775,0.081315,0.00041,-1e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176286,29,3,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65841",149737176,1439819386.936,-44.378601,6.30633,-75.059799,4.2285,0.033375,9e-05,9e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176284,53,1,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65842",149737177,1439819386.9358,-58.719799,10.6133,-80.945503,4.10675,0.080545,0.00031,-0.00031,47649,285,"SG-5113BBBK2802",688,38,2289,3176286,29,3,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65843",149737178,1439819386.9361,-48.529999,5.63194,-75.902802,4.0895,0.071798,0.00019,-1e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65844",149737179,1439819393.032,-57.4813,10.2222,-79.824402,4.1495,0.098292,0.00041,-1e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176286,29,3,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65845",149737180,1439819393.0319,-43.013302,11.3374,-73.167397,4.2015,0.086718,0.00031,-0.00021,47649,285,"SG-5113BBBK2802",688,38,2289,3176284,53,1,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65846",149737181,1439819393.0321,-46.889099,8.17681,-76.455704,4.132,0.100518,9e-05,9e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65847",149737182,1439819399.128,-44.701801,11.4765,-74.573097,4.1105,0.074219,0.00031,-0.000209,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65848",149737183,1439819399.128,-54.6152,14.7239,-80.488998,4.138,0.07105,9e-05,-0.000209,47649,285,"SG-5113BBBK2802",688,38,2289,3176286,29,3,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65849",149737184,1439819399.1281,-40.5798,8.94044,-71.846497,4.24375,0.024394,0.00029,-1e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176284,53,1,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65850",149737185,1439819405.2242,-43.958099,12.3913,-74.431099,4.139,0.132073,0.00031,-1e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65851",149737186,1439819405.2242,-52.386299,11.5255,-77.958099,4.142,0.140199,0.00059,9e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176286,29,3,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65852",149737187,1439819405.2241,-39.480099,12.5367,-71.863602,4.18725,0.136849,9e-05,-0.00011,47649,285,"SG-5113BBBK2802",688,38,2289,3176284,53,1,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65853",149737188,1439819411.3202,-42.0238,8.28146,-72.132896,4.23075,0.025516,0.00021,-1e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176284,53,1,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65854",149737189,1439819411.3201,-54.757,13.0731,-80.3657,4.13625,0.046848,0.00031,-1e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176286,29,3,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65855",149737190,1439819411.3202,-47.478199,12.6104,-76.510902,4.0865,0.036748,0.00011,-0.00021,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65856",149737191,1439819417.4163,-63.662201,56.4231,-80.627403,4.1315,0.191665,0.00059,-1e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176286,29,3,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65857",149737192,1439819417.4162,-48.66,22.676701,-76.748398,4.173,0.200928,0.00031,-0.00021,47649,285,"SG-5113BBBK2802",688,38,2289,3176284,53,1,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65858",149737193,1439819417.4164,-57.8694,35.6166,-78.1744,4.1335,0.204286,0.00069,-1e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65859",149737194,1439819423.5123,-51.414501,13.7368,-77.884598,4.136,0.090098,0.00031,-0.000209,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65860",149737195,1439819423.5124,-62.1684,32.631401,-78.651199,4.24875,0.020731,0.00041,-1e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176284,53,1,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65861",149737196,1439819423.5123,-40.880699,3.34655,-75.727501,4.165,0.074527,9e-05,9e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176286,29,3,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65862",149737197,1439819429.6085,-47.551399,12.6646,-75.710297,4.19325,0.041646,0.00049,-1e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65863",149737198,1439819429.6084,-47.277599,10.4209,-77.477203,4.258,0.021749,9e-05,-0.000209,47649,285,"SG-5113BBBK2802",688,38,2289,3176284,53,1,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65864",149737199,1439819429.6085,-35.146198,18.0982,-65.376602,4.201,0.016341,0.00031,9e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176286,29,3,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65865",149737200,1439819435.7046,-46.099201,13.0523,-74.090599,4.21175,0.077946,0.00039,9e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176284,53,1,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65866",149737201,1439819435.7045,-46.094898,27.5327,-76.765404,4.10625,0.091984,0.00011,-0.00021,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65867",149737202,1439819435.7044,-30.6409,11.8069,-66.199898,4.13725,0.102906,0.00031,-1e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176286,29,3,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65868",149737203,1439819441.8007,-56.035999,35.293201,-78.081001,4.1595,0.047974,0.00369,-1e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65869",149737204,1439819441.8005,-59.315201,42.147202,-78.024597,4.24525,0.015045,0.00031,-0.00021,47649,285,"SG-5113BBBK2802",688,38,2289,3176284,53,1,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65870",149737205,1439819441.8006,-44.161201,41.223499,-74.205498,4.17325,0.023974,0.00019,-1e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176286,29,3,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65871",149737206,1439819447.8967,-60.809101,59.871601,-78.064903,4.22225,0.063948,0.00019,-1e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176284,53,1,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65872",149737207,1439819447.8966,-56.143799,31.548,-78.286903,4.14725,0.082171,0.00031,-0.000209,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65873",149737208,1439819447.8966,-49.3354,41.5765,-78.937897,4.188,0.054966,9e-05,9e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176286,29,3,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65874",149737209,1439819453.9927,-65.327599,62.002499,-78.5718,4.24775,0.029362,9e-05,9e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176284,53,1,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65875",149737210,1439819453.9928,-59.790298,47.629501,-80.423203,4.183,0.061391,0.00031,9e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176286,29,3,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65876",149737211,1439819472.2809,-67.615997,73.172997,-80.526703,4.1835,0.069932,9e-05,-9e-06,47649,285,"SG-5113BBBK2802",688,38,2289,3176286,29,3,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65877",149737212,1439819478.3768,-61.528198,12.7803,-80.914803,4.14725,0.088475,0.00031,-0.000209,47649,285,"SG-5113BBBK2802",688,38,2289,3176286,29,3,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65878",149737213,1439819478.377,-59.3591,15.4799,-79.430603,4.246,0.035516,0.00029,-0.000108,47649,285,"SG-5113BBBK2802",688,38,2289,3176284,53,1,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65879",149737214,1439819478.3794,-52.691399,6.17663,-77.192398,4.135,0.110704,0.00239,0.00219,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65880",149737215,1439819484.473,-61.196301,23.9508,-78.842598,4.246,0.04134,0.00021,-0.00011,47649,285,"SG-5113BBBK2802",688,38,2289,3176284,53,1,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65881",149737216,1439819484.4731,-55.4408,19.6854,-78.3675,4.16625,0.089929,0.00029,-1e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65882",149737217,1439819484.473,-63.973202,3.34774,-80.8218,4.164,0.097721,0.00049,-1e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176286,29,3,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65883",149737218,1439819490.5691,-69.812798,42.868599,-79.593399,4.24475,0.027805,0.00031,-1e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176284,53,1,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65884",149737219,1439819490.5693,-64.549698,41.131599,-78.082298,4.1385,0.073686,0.00031,9e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65885",149737220,1439819496.6652,-55.1497,15.6322,-78.333099,4.15325,0.106465,0.00051,-1e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65886",149737221,1439819496.6652,-69.131798,46.1171,-80.972099,4.175,0.067545,0.00061,-0.000109,47649,285,"SG-5113BBBK2802",688,38,2289,3176286,29,3,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65887",149737222,1439819496.6651,-61.6451,10.3564,-79.121498,4.24,0.052456,0.00019,-0.000209,47649,285,"SG-5113BBBK2802",688,38,2289,3176284,53,1,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65888",149737223,1439819502.7614,-61.665401,54.6101,-78.368301,4.14475,0.084505,0.00019,-0.00021,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65889",149737224,1439819502.7616,-69.211601,62.419701,-78.734001,4.255,0.03619,0.00069,0.00029,47649,285,"SG-5113BBBK2802",688,38,2289,3176284,53,1,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65890",149737225,1439819508.8574,-57.0574,19.741301,-78.2547,4.1485,0.090338,0.00029,9e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65891",149737226,1439819514.9535,-67.824699,12.7036,-78.447502,4.19325,0.076047,0.00059,0.00019,47649,285,"SG-5113BBBK2802",688,38,2289,3176284,53,1,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65892",149737227,1439819514.9536,-58.244099,27.107401,-78.207901,4.0885,0.097682,0.00031,9e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65893",149737228,1439819521.0494,-63.442001,45.687401,-78.506798,4.22425,0.063228,0.00031,-0.000209,47649,285,"SG-5113BBBK2802",688,38,2289,3176284,53,1,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65894",149737229,1439819521.0495,-53.974098,45.259701,-77.753601,4.12925,0.10992,0.00051,-1e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65895",149737230,1439819527.1455,-57.595798,15.7568,-78.285698,4.00625,0.061433,0.00051,-0.00061,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65896",149737231,1439819527.1456,-66.281998,29.4321,-78.720901,4.13,0.122306,0.00041,-1e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176284,53,1,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65897",149737232,1439819539.3376,-66.067101,32.8451,-78.689697,4.05075,0.171949,0.00031,-0.00061,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65898",149737233,1439819551.5299,-67.527199,16.061399,-78.650002,4.2375,0.033146,0.00019,-0.000209,47649,285,"SG-5113BBBK2802",688,38,2289,3176284,53,1,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65899",149737234,1439819551.5307,-57.558701,10.041,-78.498001,4.1215,0.085492,0.00091,0.00079,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65900",149737235,1439819563.7217,-74.490898,40.467201,-81.480598,4.16725,0.126868,0.00049,-0.000711,47649,285,"SG-5113BBBK2802",688,38,2289,3176286,29,3,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65901",149737236,1439819563.7218,-62.441502,11.7176,-78.345703,4.2265,0.085923,0.00031,-0.000109,47649,285,"SG-5113BBBK2802",688,38,2289,3176284,53,1,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65902",149737237,1439819563.7219,-51.217899,9.98191,-78.3246,4.161,0.113841,0.00031,-0.000209,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65903",149737238,1439819575.914,-72.510498,30.891701,-81.044403,4.1735,0.133071,0.00019,-0.000109,47649,285,"SG-5113BBBK2802",688,38,2289,3176286,29,3,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65904",149737239,1439819575.9141,-51.093899,12.0065,-78.692802,4.14725,0.131948,0.00011,-0.00011,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65905",149737240,1439819575.914,-61.411499,17.1609,-79.694298,4.20675,0.122389,0.00011,-0.000109,47649,285,"SG-5113BBBK2802",688,38,2289,3176284,53,1,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65906",149737241,1439819582.0103,-51.6259,3.12778,-76.772797,4.2175,0.030004,0.00031,-1e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65907",149737242,1439819582.01,-71.559601,20.3013,-80.706398,4.23125,0.031128,0.00011,-0.00021,47649,285,"SG-5113BBBK2802",688,38,2289,3176286,29,3,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65908",149737243,1439819582.0102,-62.261002,40.540298,-78.775803,4.27725,0.023814,0.00071,-1e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176284,53,1,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65909",149737244,1439819588.1062,-65.581497,33.311798,-78.301003,4.21825,0.024027,0.00031,-1e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65910",149737245,1439819594.2024,-66.68,79.441803,-79.052696,4.237,0.026155,0.00041,-1e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65911",149737246,1439819600.2984,-60.1735,52.7075,-78.212601,4.1915,0.057188,0.00011,-0.00021,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65912",149737247,1439819606.3943,-64.807999,44.261501,-78.692802,4.1865,0.061743,0.00031,-0.00031,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65913",149737248,1439819618.5865,-71.642097,18.3493,-78.792397,4.17975,0.088876,9e-05,-0.00011,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65914",149737249,1439819630.7786,-68.192398,34.352699,-78.738602,4.189,0.062357,0.00031,-0.00011,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65915",149737250,1439819655.163,-70.817902,18.8708,-78.925301,4.11675,0.153218,0.00021,-0.000108,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65916",149737251,1439819697.8353,-67.532303,14.1618,-78.2901,4.1705,0.056786,0.00031,-0.000608,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65917",149737252,1439819703.932,-69.464203,20.7386,-78.479103,4.19825,0.038273,0.00069,0.00049,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"65918",149737253,1439819710.0275,-68.004402,28.754499,-78.208199,4.21725,0.018322,9e-05,9e-05,47649,285,"SG-5113BBBK2802",688,38,2289,3176285,59,2,16032,NA,174,"2015-2",38,1820,51.291273333,-80.116703333,1,1437213398
"67584",149739176,1440296925.0284,-71.8927,8.46099,-80.594002,2.97975,0.017758,5e-04,0,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67585",149739177,1440296931.1246,-69.007401,12.3928,-80.430298,3.005,0.016573,0.00022,0.00068,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67586",149739178,1440296937.2208,-70.959,10.7269,-80.712997,2.99025,0.028348,0.00022,0.00068,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67587",149739179,1440296943.3168,-68.471298,9.02263,-80.216103,3.0005,0.010757,4e-04,0.00048,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67588",149739180,1440296949.413,-68.653297,12.3128,-80.650803,3.00425,0.017542,0.00012,0.00078,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67589",149739181,1440296955.5089,-64.527702,5.37954,-80.2061,3.00025,0.012758,0.00038,0.00048,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67590",149739182,1440296961.6051,-68.709801,10.5205,-80.831001,3.0015,0.006176,0.00022,0.00048,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67591",149739183,1440296967.7013,-66.621597,7.27238,-81.014702,3.00075,0.007648,0.00012,0.00068,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67592",149739184,1440296973.7972,-65.542099,7.01551,-80.825699,2.9955,0.008588,5e-04,0.00048,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67593",149739185,1440296979.8934,-67.220596,7.75413,-80.763702,3.00025,0.002983,0.00022,0.00068,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67594",149739186,1440296985.9897,-64.796303,6.18496,-80.5186,3.003,0.005638,0.00056,0.00078,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67595",149739187,1440296992.0856,-64.5951,11.2975,-80.811897,2.99325,0.003566,0.00012,0.00048,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67596",149739188,1440296998.1818,-65.525703,6.53391,-80.584702,2.997,0.006478,0.00036,0.00078,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67597",149739189,1440297004.2777,-62.8909,10.969,-80.572502,2.94375,0.02524,0.00022,0.00048,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67598",149739190,1440297010.3739,-63.0835,8.18852,-80.689201,3.001,0.009434,0.00022,0.00068,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67599",149739191,1440297016.4699,-65.816704,14.9244,-80.495399,2.991,0.019564,0.00058,0.00048,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67600",149739192,1440297028.6623,-65.369797,18.9238,-80.720001,3.006,0.006478,0.00012,0.00118,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67601",149739193,1440297034.7582,-63.248402,3.07943,-80.554001,2.99775,0.005967,0.00012,0.00048,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67602",149739194,1440297040.8544,-63.806198,4.86536,-80.172096,3.001,0.005524,0.00032,0.00078,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67603",149739195,1440297046.9503,-64.156998,7.96818,-80.245201,3.0065,0.011664,0.00058,0.00048,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67604",149739196,1440297053.0465,-63.267101,4.25078,-80.1679,2.99475,0.007564,0.00022,0.00048,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67605",149739197,1440297059.1427,-63.063499,4.88953,-80.766602,3.006,0.006278,0.00022,0.00068,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67606",149739198,1440297065.2387,-63.049099,5.95583,-80.422897,3.0015,0.007308,0.00012,0.00048,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67607",149739199,1440297071.3349,-62.381302,2.76174,-80.764702,3.0015,0.006671,0.00012,0.00078,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67608",149739200,1440297077.4308,-62.578999,15.5379,-80.205498,2.99725,0.018495,0.00058,0.00048,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67609",149739201,1440297083.527,-61.657001,5.83715,-80.358704,3.004,0.005043,1e-04,0.00048,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67610",149739202,1440297089.6232,-62.5135,2.98942,-80.703499,3.00575,0.007648,0.00012,0.00068,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67611",149739203,1440297095.7191,-62.829899,6.78719,-80.835701,2.996,0.021953,0.00058,0.00048,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67612",149739204,1440297101.8153,-62.434898,5.63101,-80.924004,2.999,0.012455,0.00022,0.00048,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67613",149739205,1440297107.9113,-61.296799,5.82962,-80.1063,2.9965,0.015666,0.00058,0.00048,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
"67614",149739206,1440297114.0075,-61.036201,2.83808,-80.460602,2.99425,0.003383,0.00012,0.00048,47649,285,"SG-5113BBBK2802",688,38,2289,3176374,114,3,16039,NA,181,"2015-2",38,1827,51.291273333,-80.116703333,1,1437213398
